,urcv,rcv,url2,rl2,t90,t70,t50,tcv
58,0.0011577373087120527,0.0011577373087120527,0.029745710083267114,0.029745710083267114,2.322481155395508,2.1103034019470215,1.909111499786377,5.834897518157959
59,0.0011577642904480778,0.0011577642904480778,0.029795975281297328,0.029795975281297328,2.3190181255340576,2.1142754554748535,1.9166395664215088,5.896005630493164
60,0.0011572432194557212,0.0011572432194557212,0.02953109405472042,0.02953109405472042,2.3239779472351074,2.1218135356903076,2.1243550777435303,6.062154769897461
61,0.001153058640758234,0.001153058640758234,0.02939223898402627,0.02939223898402627,2.3249709606170654,2.113278865814209,2.0077121257781982,6.157206296920776
62,0.0011484113091237555,0.0011484113091237555,0.029432386362994927,0.029432386362994927,2.421539068222046,2.217390298843384,2.016711950302124,6.142205238342285
63,0.0011507568159949961,0.0011507568159949961,0.029375184682729562,0.029375184682729562,2.541687250137329,2.320957660675049,2.0107216835021973,6.43290376663208
64,0.0011550227790384205,0.0011550227790384205,0.029422972802964097,0.029422972802964097,2.4315764904022217,2.2128689289093018,2.1182990074157715,6.746702432632446
65,0.0011490285496977073,0.0011490285496977073,0.029704877976185803,0.029704877976185803,2.5241189002990723,2.3324637413024902,2.1187949180603027,7.064034700393677
66,0.0011503029730321637,0.0011503029730321637,0.029728387415289225,0.029728387415289225,2.526144504547119,2.3204517364501953,2.110760450363159,6.7102837562561035
67,0.0011523600545824315,0.0011523600545824315,0.029862622126164775,0.029862622126164775,2.6221866607666016,2.42604660987854,2.1217689514160156,6.821316957473755
68,0.0011528294742670676,0.0011528294742670676,0.029886393159956115,0.029886393159956115,2.6307032108306885,2.5462021827697754,2.2159032821655273,7.011966705322266
69,0.0011547060546807987,0.0011547060546807987,0.02987648275380282,0.02987648275380282,2.62520432472229,2.339951276779175,2.1202988624572754,6.845502138137817
70,0.001157723577145616,0.001157723577145616,0.03008786247671373,0.03008786247671373,2.6352272033691406,2.4185352325439453,2.1157641410827637,6.890856742858887
71,0.0011584754169568273,0.0011584754169568273,0.02991976753699933,0.02991976753699933,2.6207025051116943,2.422546148300171,2.2333734035491943,7.278190851211548
72,0.0011644681438240743,0.0011644681438240743,0.030123056827153997,0.030123056827153997,2.6422033309936523,2.428542375564575,2.2183938026428223,7.021413087844849
73,0.0011640714537888054,0.0011640714537888054,0.03011084544777848,0.03011084544777848,2.734318733215332,2.543671131134033,2.2198851108551025,7.443278551101685
74,0.0011623237918103903,0.0011623237918103903,0.030178777963352013,0.030178777963352013,2.832885503768921,2.5301263332366943,2.3244569301605225,7.484869003295898
75,0.001165033806421935,0.001165033806421935,0.030185033257609017,0.030185033257609017,2.8493762016296387,2.7418134212493896,2.455139398574829,8.257677793502808
76,0.0011654546003491393,0.0011654546003491393,0.030096635284375055,0.030096635284375055,2.8293838500976562,2.642733573913574,2.3269786834716797,7.929175138473511
77,0.001157121684343602,0.001157121684343602,0.030167656598828557,0.030167656598828557,2.94049072265625,2.6352288722991943,2.3349828720092773,8.21998929977417
78,0.0011591067672578619,0.0011591067672578619,0.03010577985522107,0.03010577985522107,2.946021795272827,2.6197521686553955,2.429025650024414,7.846581935882568
79,0.001152109459332293,0.001152109459332293,0.03009148578338626,0.03009148578338626,2.9404914379119873,2.748319149017334,2.4410648345947266,8.170090675354004
80,0.0011568914148515652,0.0011568914148515652,0.030007519006027,0.030007519006027,3.0491199493408203,2.735840320587158,2.429025650024414,8.000864505767822
81,0.0011619173848138949,0.0011619173848138949,0.030245761204876313,0.030245761204876313,3.042537212371826,2.732823371887207,2.4350671768188477,8.439155578613281
82,0.0011631408125746395,0.0011631408125746395,0.03019039331262087,0.03019039331262087,3.1491377353668213,2.729290246963501,2.637751340866089,8.466260433197021
83,0.0011646038983015008,0.0011646038983015008,0.03021175343731336,0.03021175343731336,3.044583797454834,2.730825185775757,2.537259340286255,8.499480962753296
84,0.0011693460792102765,0.0011693460792102765,0.03030121326427962,0.03030121326427962,3.141672134399414,2.841911792755127,2.5411276817321777,8.48120927810669
85,0.0011694860923632498,0.0011694860923632498,0.03032310697156001,0.03032310697156001,3.155644178390503,2.839400053024292,2.528160572052002,8.808585405349731
86,0.0011770027537760758,0.0011770027537760758,0.03040252606062101,0.03040252606062101,3.155642032623291,2.8373961448669434,2.648268938064575,9.03920602798462
87,0.001175377280786654,0.001175377280786654,0.0302780601582092,0.0302780601582092,3.15767502784729,2.9690628051757812,2.6382665634155273,8.926142930984497
88,0.0011813643443046823,0.0011813643443046823,0.030251272326707133,0.030251272326707133,3.374438762664795,3.156667947769165,2.741312265396118,8.932593822479248
89,0.0011785775410046147,0.0011785775410046147,0.030339958485460686,0.030339958485460686,3.3714253902435303,3.0291216373443604,2.6402227878570557,9.332871913909912
90,0.0011776631941468382,0.0011776631941468382,0.030353756614101408,0.030353756614101408,3.2547671794891357,2.947457790374756,2.640706777572632,9.889893531799316
91,0.0011805669180578794,0.0011805669180578794,0.030255731539164023,0.030255731539164023,3.3693456649780273,2.9420175552368164,2.73180890083313,9.730227947235107
92,0.001181423004938029,0.001181423004938029,0.030329849366690562,0.030329849366690562,3.2552645206451416,3.03905987739563,2.7312769889831543,9.26846718788147
93,0.0011861206338632832,0.0011861206338632832,0.03033194730745446,0.03033194730745446,3.3613667488098145,3.156508684158325,2.7473392486572266,9.209900379180908
94,0.0011788445521053745,0.0011788445521053745,0.030402002407487267,0.030402002407487267,3.448908567428589,3.030608654022217,2.724271774291992,9.2087721824646
95,0.0011819127984450026,0.0011819127984450026,0.03037101660309492,0.03037101660309492,3.462038516998291,3.049057722091675,2.73932147026062,9.814837455749512
96,0.0011871167520689707,0.0011871167520689707,0.030312910253920005,0.030312910253920005,3.474449872970581,3.0545923709869385,2.748828649520874,10.011657238006592
97,0.001187205366380287,0.001187205366380287,0.03036563492146977,0.03036563492146977,3.466506004333496,3.1446900367736816,2.840894937515259,9.580702066421509
98,0.001184723560813761,0.001184723560813761,0.030305608006856992,0.030305608006856992,3.4609389305114746,3.141231060028076,2.7367923259735107,9.806459188461304
99,0.0011888528275015829,0.0011888528275015829,0.030454945957020526,0.030454945957020526,3.677098035812378,3.337833881378174,2.8454296588897705,9.794344186782837
100,0.0011928793920707313,0.0011928793920707313,0.030404029289650098,0.030404029289650098,3.444436550140381,3.3579041957855225,2.847899913787842,10.649550676345825
